customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,MonthlyCharges_INR,TotalCharges_INR,tenure_bucket,OnlineSecurity_bin,TechSupport_bin,OnlineBackup_bin,DeviceProtection_bin,StreamingTV_bin,StreamingMovies_bin,service_count,contract_num,internet_tier,charge_per_tenure,cluster,persona_code,persona_name,persona_priority,pca_1,pca_2
5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,Yes,1,6625.724999999999,6625.724999999999,0–6m,0,0,0,0,1,0,1,0,2,3312.8624999999997,3,Persona A,High-Risk New Customers,CRITICAL,-1.935309334374445,3.2073773154875886
8108-UXRQN,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,No,0,4220.925,47206.725,7–12m,1,0,0,0,1,1,3,0,1,351.74375000000003,1,Persona B,Price-Sensitive Churners,HIGH,-0.9601006420019488,0.3171870565762077
9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,1,6275.025000000001,41491.15,7–12m,0,0,0,1,0,0,1,0,2,784.3781250000001,1,Persona B,Price-Sensitive Churners,HIGH,-1.0022110886729132,1.5406889494001876
9919-YLNNG,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,No,0,8667.3,361346.25,37–48m,0,1,1,1,1,1,5,0,2,201.56511627906974,0,Persona C,Engaged Mid-Tier,MEDIUM,2.019020092974528,1.3488017495171896
0318-ZOPWS,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,0,1682.525,81274.725,49–72m,0,0,0,0,0,0,0,2,0,33.6505,2,Persona D,Loyal High-Value,LOW,-0.9767307918857286,-2.809651175488667
4445-ZJNMU,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,0,8291.55,76715.625,7–12m,0,0,1,0,1,1,3,0,2,829.155,1,Persona B,Price-Sensitive Churners,HIGH,-0.0780002383027742,2.022414174082886
4808-YNLEU,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,No,0,5189.525,184990.075,25–36m,1,0,0,0,1,0,2,1,1,144.1534722222222,1,Persona B,Price-Sensitive Churners,HIGH,0.11003242001222177,-0.5987210294114126
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,No,0,1724.275,88259.5,37–48m,0,0,0,0,0,0,0,2,0,35.18928571428572,2,Persona D,Loyal High-Value,LOW,-0.9691316724702749,-2.7895937702285463
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,No,0,1665.825,77412.85,37–48m,0,0,0,0,0,0,0,2,0,35.44308510638298,2,Persona D,Loyal High-Value,LOW,-1.0428230572407093,-2.7706914579955244
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,0,2818.125,84272.375,25–36m,0,0,0,0,1,0,1,0,1,93.9375,1,Persona B,Price-Sensitive Churners,HIGH,-1.1756341658021163,-0.46724546367549674
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,0,6851.175,214611.7,25–36m,0,0,1,1,0,0,2,0,2,221.00564516129032,1,Persona B,Price-Sensitive Churners,HIGH,0.3823246947349962,1.0285829502009405
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,0,6237.45,6237.45,0–6m,0,1,0,0,0,0,1,0,2,3118.725,3,Persona A,High-Risk New Customers,CRITICAL,-1.9366681845066593,3.023214051145018
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,0,7014.0,477139.875,49–72m,1,1,0,1,1,1,5,2,1,104.68656716417911,0,Persona C,Engaged Mid-Tier,MEDIUM,2.787080378815815,-1.1153946528275054
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,0,9272.675,593434.5,49–72m,1,0,1,1,1,1,5,0,2,140.49507575757573,0,Persona C,Engaged Mid-Tier,MEDIUM,3.1662641884833245,1.0622684901178892
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,0,8425.15,622830.675,49–72m,0,0,1,1,1,1,4,2,2,115.41301369863014,0,Persona C,Engaged Mid-Tier,MEDIUM,3.608209358895545,-0.3537091817960257
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,1,6592.325,77433.725,7–12m,1,0,0,0,0,0,1,0,2,507.1019230769231,1,Persona B,Price-Sensitive Churners,HIGH,-0.6808933088731984,1.3552960837952106
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,0,5581.974999999999,396516.45,49–72m,1,1,1,0,0,0,3,1,1,77.52743055555555,0,Persona C,Engaged Mid-Tier,MEDIUM,1.6425196497950947,-1.0259011040712853
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,1,1757.675,9506.475,0–6m,0,0,0,0,0,0,0,0,0,292.9458333333333,2,Persona D,Loyal High-Value,LOW,-2.6201015632151607,-0.9543584065676171
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,0,1753.5,92451.2,49–72m,0,0,0,0,0,0,0,2,0,33.08490566037736,2,Persona D,Loyal High-Value,LOW,-0.8826130403629056,-2.83995418477578
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,1,8224.75,209960.75,25–36m,0,0,1,1,1,1,4,0,2,316.33653846153845,1,Persona B,Price-Sensitive Churners,HIGH,0.9592458563568721,1.5302869050957073
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,1686.7,1686.7,0–6m,0,0,0,0,0,0,0,0,0,843.35,2,Persona D,Loyal High-Value,LOW,-2.8939873198153556,-0.5812766215780563
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0,1624.075,1624.075,0–6m,0,0,0,0,0,0,0,0,0,812.0375,2,Persona D,Loyal High-Value,LOW,-2.89420648919152,-0.610980373891374
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0,7932.5,301067.6,37–48m,0,1,0,1,1,0,3,1,2,203.39743589743588,0,Persona C,Engaged Mid-Tier,MEDIUM,1.4831479132897454,0.6078822630415933
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0,3803.425,252775.375,49–72m,0,0,1,1,1,0,3,1,1,56.76753731343284,0,Persona C,Engaged Mid-Tier,MEDIUM,0.8918446663171292,-1.2514589452620934
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,9185.0,635589.475,49–72m,0,1,1,1,1,1,5,2,2,133.1159420289855,0,Persona C,Engaged Mid-Tier,MEDIUM,3.932302476628674,-0.09129908292948792
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,2029.05,8366.7,0–6m,0,0,0,0,0,0,0,0,1,338.175,2,Persona D,Loyal High-Value,LOW,-2.2469530531881827,-0.19101479611304217
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,8696.525,609804.675,49–72m,1,0,1,0,1,1,4,1,2,119.13047945205479,0,Persona C,Engaged Mid-Tier,MEDIUM,3.3089442133828406,0.2410635481106883
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,2517.525,77458.775,25–36m,1,0,0,0,0,0,1,1,1,76.28863636363637,2,Persona D,Loyal High-Value,LOW,-0.8781841751192387,-1.111282207148486
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,7878.224999999999,327428.55,37–48m,0,0,0,0,1,1,2,1,2,179.05056818181816,0,Persona C,Engaged Mid-Tier,MEDIUM,1.39559328448069,0.4428960130366827
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,1619.9,113831.375,49–72m,0,0,0,0,0,0,0,2,0,22.19041095890411,2,Persona D,Loyal High-Value,LOW,-0.4925814394710945,-3.1408219822089456
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,8078.625,437448.15,49–72m,1,0,1,0,1,0,3,0,2,144.26116071428572,0,Persona C,Engaged Mid-Tier,MEDIUM,1.8874031159793228,0.8850758760356088
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,4838.825,254027.875,49–72m,1,1,0,1,0,0,3,1,1,91.29858490566038,0,Persona C,Engaged Mid-Tier,MEDIUM,0.8021350413786975,-0.8639497398287479
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,7652.775000000001,330167.35,37–48m,0,0,1,1,1,0,3,0,2,173.92670454545456,1,Persona B,Price-Sensitive Churners,HIGH,1.3098682900555638,1.0111733757262962
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,6387.75,239490.525,37–48m,0,0,0,0,0,0,0,0,2,168.09868421052633,1,Persona B,Price-Sensitive Churners,HIGH,0.02475483797875925,0.6800711795588089
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,4559.1,285862.25,49–72m,0,1,1,0,1,1,4,2,1,70.14,0,Persona C,Engaged Mid-Tier,MEDIUM,1.6120661076863492,-1.565810470335208
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,7502.474999999999,20741.4,0–6m,1,0,1,0,1,0,3,0,2,1875.6187499999999,3,Persona A,High-Risk New Customers,CRITICAL,-0.7850354211208043,2.6049943563428726
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,2592.675,94050.225,25–36m,1,0,0,0,0,0,1,2,1,70.0722972972973,2,Persona D,Loyal High-Value,LOW,-0.4442693958036058,-1.7012182324607235
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,8370.875,88898.27500000001,7–12m,1,0,0,0,1,1,3,0,2,760.9886363636364,1,Persona B,Price-Sensitive Churners,HIGH,0.006302250421746107,1.9794169296630444
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,1724.275,69735.025,37–48m,0,0,0,0,0,0,0,2,0,41.05416666666667,2,Persona D,Loyal High-Value,LOW,-1.1436546025220742,-2.6888837088810638
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,7114.2,179658.6,25–36m,0,1,1,0,0,0,2,0,2,254.07857142857142,1,Persona B,Price-Sensitive Churners,HIGH,0.26569867532961094,1.141622969696385
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,8333.3,460540.075,49–72m,0,0,0,1,1,1,3,1,2,146.19824561403507,0,Persona C,Engaged Mid-Tier,MEDIUM,2.3121837027595338,0.36993790017304234
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,1728.45,9414.625,0–6m,0,0,0,0,0,0,0,0,0,246.92142857142858,2,Persona D,Loyal High-Value,LOW,-2.593111102801304,-1.000395726865705
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,6212.400000000001,19167.425,0–6m,0,0,0,0,0,0,0,0,2,1553.1000000000001,3,Persona A,High-Risk New Customers,CRITICAL,-1.6280487246110216,1.9806474896170227
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,4233.45,29254.225,7–12m,1,0,0,0,0,0,1,0,1,529.18125,1,Persona B,Price-Sensitive Churners,HIGH,-1.6236367445100819,0.34555497151717196
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,1740.975,5252.15,0–6m,0,0,0,0,0,0,0,0,0,348.195,2,Persona D,Loyal High-Value,LOW,-2.668990281950295,-0.9098713915742251
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,7427.325,252808.775,25–36m,1,1,0,0,1,0,3,2,2,218.45073529411764,0,Persona C,Engaged Mid-Tier,MEDIUM,1.4858144162627949,0.06316663655693075
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,6517.175,178314.25,25–36m,0,0,0,1,0,0,1,0,2,232.75625,1,Persona B,Price-Sensitive Churners,HIGH,-0.07057172961411891,0.9563238226523907
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,1966.425,143949.825,49–72m,0,0,0,0,0,0,0,2,0,26.937328767123287,2,Persona D,Loyal High-Value,LOW,-0.3578115639642955,-3.0839154138293656
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,1649.125,1649.125,0–6m,0,0,0,0,0,0,0,0,0,824.5625,2,Persona D,Loyal High-Value,LOW,-2.894118821441054,-0.5990988729660464
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,4713.575,332776.725,49–72m,1,0,1,0,1,1,4,1,1,65.46631944444444,0,Persona C,Engaged Mid-Tier,MEDIUM,1.5824986684506133,-1.1023568112691817
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,7176.825,101506.775,13–18m,0,0,0,0,0,1,1,0,2,512.6303571428572,1,Persona B,Price-Sensitive Churners,HIGH,-0.5080645457449461,1.4420940146101278
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,4893.1,125471.275,25–36m,1,0,1,1,1,1,5,0,1,188.19615384615386,1,Persona B,Price-Sensitive Churners,HIGH,0.1451938892684161,0.27053050237280846
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,4220.925,272218.35,49–72m,0,1,0,0,0,0,1,2,1,62.07242647058824,0,Persona C,Engaged Mid-Tier,MEDIUM,0.8397101963515912,-1.8728746893072232
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,2960.0750000000003,2960.0750000000003,0–6m,0,0,0,0,0,1,1,0,1,1480.0375000000001,3,Persona A,High-Risk New Customers,CRITICAL,-2.2959730608859332,0.7800703841683733
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,3703.225,6784.375,0–6m,0,0,0,0,0,0,0,0,1,1234.4083333333333,3,Persona A,High-Risk New Customers,CRITICAL,-2.3208044511366532,0.6792470129453264
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,2145.95,99214.7,37–48m,0,0,0,0,0,0,0,2,0,48.771590909090904,2,Persona D,Loyal High-Value,LOW,-0.9648366021144594,-2.643615182389628
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,6262.5,148504.75,19–24m,1,0,0,0,0,0,1,0,2,260.9375,1,Persona B,Price-Sensitive Churners,HIGH,-0.27025433764181894,0.9884410575240914
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,1686.7,106692.125,49–72m,0,0,0,0,0,0,0,2,0,25.94923076923077,2,Persona D,Loyal High-Value,LOW,-0.6424695850121682,-3.0188033975245245
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,1636.6,97740.925,49–72m,0,0,0,0,0,0,0,2,0,28.217241379310344,2,Persona D,Loyal High-Value,LOW,-0.7976693384176325,-2.9310001146562934
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,5882.575,5882.575,0–6m,0,0,0,0,0,0,0,0,2,2941.2875,3,Persona A,High-Risk New Customers,CRITICAL,-2.1836329468923044,2.7861693752402648
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,7352.175,536541.775,49–72m,1,1,1,1,1,1,6,2,1,100.71472602739726,0,Persona C,Engaged Mid-Tier,MEDIUM,3.3534858318256813,-1.0825813130594861
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,5941.025000000001,47064.775,7–12m,1,1,0,0,0,1,3,0,1,660.1138888888889,1,Persona B,Price-Sensitive Churners,HIGH,-0.8395486323374125,0.842159237383304
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,8437.675,498599.375,49–72m,0,0,1,0,1,1,3,2,2,136.09153225806452,0,Persona C,Engaged Mid-Tier,MEDIUM,2.8277782933906717,-0.23508630002753367
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,7039.05,441635.675,49–72m,1,0,1,0,0,0,2,1,2,108.29307692307692,0,Persona C,Engaged Mid-Tier,MEDIUM,1.963817314004374,-0.04975798011878509
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,1999.825,146642.7,49–72m,0,0,0,0,0,0,0,2,0,27.775347222222223,2,Persona D,Loyal High-Value,LOW,-0.3629813810690508,-3.0648307191392434
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,8270.675,535794.45,49–72m,1,1,1,0,1,0,4,2,2,125.31325757575756,0,Persona C,Engaged Mid-Tier,MEDIUM,3.221790599223505,-0.26307852590526604
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,1636.6,5122.725,0–6m,0,0,0,0,0,0,0,1,0,409.15,2,Persona D,Loyal High-Value,LOW,-2.416993065160216,-1.420608123840469
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,3811.775,3811.775,0–6m,0,0,0,0,0,0,0,0,1,1905.8875,3,Persona A,High-Risk New Customers,CRITICAL,-2.5387151599574915,1.1153180028335419
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,5385.75,161150.825,25–36m,0,0,1,1,1,0,3,1,1,173.73387096774192,1,Persona B,Price-Sensitive Churners,HIGH,0.22505705675015855,-0.40638257217423884
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,5803.25,89461.90000000001,13–18m,0,1,1,1,0,1,4,0,1,362.703125,1,Persona B,Price-Sensitive Churners,HIGH,-0.28502518260842014,0.6060720637967678
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,5723.925,47123.225,7–12m,0,1,0,0,1,1,3,0,1,635.9916666666667,1,Persona B,Price-Sensitive Churners,HIGH,-0.8658821484146395,0.7898240738067267
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,7932.5,54734.25,7–12m,0,0,0,0,1,1,2,0,2,991.5625,1,Persona B,Price-Sensitive Churners,HIGH,-0.525367787831857,2.0199127322902415
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,9030.525,662200.925,49–72m,1,0,1,1,1,1,5,1,2,127.19049295774647,0,Persona C,Engaged Mid-Tier,MEDIUM,3.7121258165338387,0.38846478680436275
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,7189.349999999999,435473.375,49–72m,1,1,1,1,1,1,6,2,1,114.11666666666666,0,Persona C,Engaged Mid-Tier,MEDIUM,2.8740744981763857,-0.9483686281204033
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,1644.95,9477.25,0–6m,0,0,0,0,0,0,0,0,0,234.99285714285716,2,Persona D,Loyal High-Value,LOW,-2.602303651404525,-1.0221247920966356
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,6755.150000000001,96258.8,13–18m,0,0,0,0,0,1,1,0,2,450.34333333333336,1,Persona B,Price-Sensitive Churners,HIGH,-0.5515206607938871,1.3189768168408063
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,7026.525000000001,152132.825,19–24m,0,0,0,0,1,0,1,0,2,305.50108695652176,1,Persona B,Price-Sensitive Churners,HIGH,-0.17204356279698801,1.1609250803869295
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,1682.525,35061.65,19–24m,0,0,0,0,0,0,0,1,0,73.15326086956522,2,Persona D,Loyal High-Value,LOW,-1.8916509338172465,-1.8738732236640327
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,5364.875,85504.0,13–18m,1,0,0,1,1,0,3,2,1,315.58088235294116,1,Persona B,Price-Sensitive Churners,HIGH,0.03231472319676591,-0.6648463992123295
